Total eventos: 20001
Eventos con 3 hits: 1609
Eventos con 4 hits: 4962
Eventos con 3 o 4 hits: 6571
----------------------------------------
Evento 5434: ResX=0.187 ResZ=0.138
Evento 5466: ResX=-0.048 ResZ=0.114
Evento 5471: ResX=-0.053 ResZ=0.025
Evento 5478: ResX=-0.240 ResZ=0.160
Evento 5491: ResX=0.086 ResZ=0.178
Evento 5503: ResX=0.006 ResZ=-0.005
Evento 5509: ResX=0.073 ResZ=-0.032
Evento 5511: ResX=0.239 ResZ=-0.230
Evento 5512: ResX=-0.189 ResZ=-0.064
Evento 5520: ResX=0.018 ResZ=0.124
Evento 5521: ResX=-0.062 ResZ=-0.088
Evento 5522: ResX=-0.097 ResZ=-0.073
Evento 5535: ResX=0.131 ResZ=0.027
Evento 5536: ResX=39.648 ResZ=6.507
Evento 5546: ResX=-0.030 ResZ=-0.011
Evento 5550: ResX=0.139 ResZ=0.117
Evento 5554: ResX=-0.057 ResZ=0.257
Evento 5581: ResX=0.164 ResZ=0.074
Evento 5590: ResX=0.158 ResZ=-0.020
Evento 5594: ResX=0.112 ResZ=0.242
Evento 5602: ResX=-0.151 ResZ=0.123
Evento 5621: ResX=-0.095 ResZ=0.043
Evento 5623: ResX=0.112 ResZ=0.003
Evento 5629: ResX=0.083 ResZ=-0.052
Evento 5664: ResX=-0.096 ResZ=-0.189
Evento 5665: ResX=-0.111 ResZ=0.139
Evento 5672: ResX=-0.108 ResZ=-0.067
Evento 5700: ResX=0.144 ResZ=0.061
Evento 5701: ResX=0.134 ResZ=0.099
Evento 5705: ResX=26.855 ResZ=-14.425
Evento 5710: ResX=0.129 ResZ=0.059
Evento 5713: ResX=-0.065 ResZ=-0.002
Evento 5719: ResX=-0.231 ResZ=0.028
Evento 5734: ResX=0.147 ResZ=-0.065
Evento 5739: ResX=-0.071 ResZ=-0.017
Evento 5746: ResX=-2.637 ResZ=48.402
Evento 5748: ResX=-0.001 ResZ=-0.121
Evento 5791: ResX=-0.182 ResZ=-0.028
Evento 5813: ResX=-0.124 ResZ=-0.009
Evento 5816: ResX=-0.093 ResZ=-0.044
Evento 5823: ResX=-0.009 ResZ=-0.057
Evento 5826: ResX=-0.144 ResZ=0.243
Evento 5832: ResX=-0.059 ResZ=0.085
Evento 5834: ResX=-0.007 ResZ=-0.021
Evento 5842: ResX=0.031 ResZ=0.126
Evento 5845: ResX=0.032 ResZ=-0.078
Evento 5864: ResX=-0.253 ResZ=-0.103
Evento 5878: ResX=0.078 ResZ=0.052
Evento 5881: ResX=0.202 ResZ=-0.074
Evento 5917: ResX=-0.015 ResZ=0.094
Evento 5919: ResX=0.017 ResZ=-0.028
Evento 5921: ResX=-0.085 ResZ=0.275
Evento 5963: ResX=-0.050 ResZ=-0.036
Evento 6005: ResX=-0.129 ResZ=0.247
Evento 6007: ResX=0.103 ResZ=-0.067
